3.8133,1.6517,0.5879,2.2067,0.2736,0.3586,1.5961,0.8501,0.7097,0.6738,0.5936,0.7106,0.4335,0.1429,0.717,1.1662,1.9656,5.0799,1.2714,2.7168,2.101,0.5623,0.2341,2.0854,1.5935,1.3365,1.1499,0.8379,0.8364,0.6091,0.5883,0.1834,1.7882,0.3503,1.7649,2.7892,1.1636,0.1429,1.6826,0.6264,0.1429,0.1429,2.3518,0.1429,1.567,0.3485,5.2375,0.4142
3.235,2.1188,0.3152,1.7212,0.3589,0.7257,0.6609,1.1668,2.0982,2.9109,1.4285,1.988,3.1302,0.862,1.9161,1.2307,1.9176,3.0924,2.9299,1.7532,1.1589,1.1962,0.6681,0.7625,0.9772,1.0573,0.5702,0.9721,0.8985,0.6368,0.5082,0.1537,1.1567,0.2355,0.7111,1.1619,0.9389,0.1537,1.0279,0.7514,0.7231,0.5447,1.6259,0.2917,1,0.211,1.2526,0.3366
0.9167,0.9936,0.4558,1.1213,0.9742,0.9078,0.6794,0.7322,0.5125,0.7193,1.6569,1.3106,1.5563,0.7716,1.6928,1.7722,1.125,0.6741,1.7972,1.4733,2.1144,1.4998,2.1015,0.931,0.8103,0.8266,0.6057,1,0.6214,2.2032,0.824,2.4665,1.0064,1.2934,0.8554,0.6678,2.5961,1.04,0.881,0.8696,1.552,0.8975,0.6929,0.4558,1.0075,1.2514,1.0455,3.4005
1.9848,1.6635,1.1048,2.734,1.0413,1.2466,1.0681,0.8319,1.0323,0.9366,1.2745,1.005,0.8782,1.3406,1.2781,0.9674,1.0658,2.1766,0.9619,1.6027,2.784,1.3745,0.9323,2.5329,0.7204,0.8792,0.6956,0.9615,0.5962,0.9677,0.7727,0.89,0.7574,0.9323,1.0516,1.1327,0.7785,0.7468,0.8224,0.869,0.6641,0.6161,0.9991,1.0009,1.5848,1.2439,4.9354,0.7852
0.8042,0.9633,0.3987,0.3987,0.5492,1.5781,0.5011,1.0316,1.3624,0.7868,1.0858,1.2198,1.8115,1.403,1.184,1.306,1.62,1.25,1.5303,0.9963,0.5553,1.1378,0.6098,0.3987,0.9185,0.5646,1.26,1.3271,0.3987,1.057,0.7752,1.0706,1.0407,0.9442,0.8584,0.9882,1.1529,0.8448,0.8441,0.9381,1.3959,1,1.2389,1,0.3987,0.4875,0.7474,0.7328
1.4429,0.9826,0.6734,1.4059,1.0994,1.0748,0.9946,0.701,0.6564,0.6686,1.1848,1.3384,1.1387,0.9941,0.7775,0.7744,1.175,0.924,0.9092,1.0785,1.208,1.1375,1.1849,1.4173,0.8377,0.956,0.6051,0.9756,0.7597,1.0198,0.798,0.9341,1.3484,1.0059,1.1719,1.0005,1.0542,0.8735,1.0356,0.9995,0.9526,0.8618,1.1736,1.2194,0.9643,1.0514,1.2031,0.5304
1.4821,1.0269,0.7593,1.3122,0.5852,0.939,0.5165,0.515,0.8335,0.8331,1.756,0.8783,1.0685,1.4872,1.8868,1.4063,0.8751,1.1289,1.3518,1.4649,1.1593,1.4244,0.9179,1.0499,0.9368,0.9724,0.3836,0.9501,0.4087,0.6102,0.7165,0.7806,0.9731,1.2933,0.8039,1.1408,1.1243,0.6998,1.1944,1.3808,1.0813,1.0358,0.8681,1.1697,0.8185,1.0925,1.4141,0.83
0.9962,0.3763,0.6562,0.9768,0.1845,0.1845,0.1845,0.1845,0.1845,0.2402,0.3239,0.1845,1.4864,0.1845,2.9166,2.7091,3.0733,3.9894,9.9663,4.2089,0.1845,1,0.6714,0.8793,0.7138,0.623,0.1845,1.0433,0.1845,0.2904,0.9972,0.2061,0.1845,0.7013,0.4176,1.0028,0.5823,1.7467,1.9894,1.1987,1.4779,1.1217,2.0106,0.6934,1.1875,1.0949,2.6875,0.1845
0.8541,0.9607,0.4945,0.75,1.0917,0.7922,1.0455,1.0127,0.7614,0.7095,0.8373,0.7751,1.1069,1.0723,0.9936,0.8679,0.8986,1.033,0.8137,0.9905,0.9626,0.8717,1.0335,1.1712,0.8056,0.967,1.0079,0.9036,0.9147,1.2275,1.127,1.5324,1.1355,1.1568,1.2942,1.0011,0.8889,1.0373,1.0064,1.1246,1.0956,1.1179,0.9989,1.2343,1.227,1.3385,0.8245,0.7566
1,1.0859,0.2937,1.3455,1.0079,0.2937,0.7302,0.5116,0.7651,0.7686,0.8636,1.1209,0.8549,0.7,0.8202,1.061,1.5063,1.1294,1.1277,0.9924,0.5906,0.78,0.2937,0.699,1.2027,1.4107,1.0517,1.3186,0.2937,0.7013,0.5218,1.1207,1.0756,0.571,0.7949,1.0273,1.4275,1.4771,0.8801,0.8688,1.2949,1.0454,1.0076,0.8735,0.5944,0.9293,1.0917,1.1517
1.2767,0.8658,0.6185,1.6389,0.9121,0.9903,2.9003,0.5033,0.5979,0.5191,0.6493,1.8377,1.2735,0.5457,0.6671,0.5282,2.1137,0.9933,1.491,0.9618,0.6369,1.0137,0.7874,0.7673,1.831,1.963,1.1943,2.029,0.3919,0.5853,0.3062,1.2412,1.5983,0.6859,0.6599,1.3108,2.4872,1.4911,1.0382,0.5412,1.421,1.0067,1.1265,0.7213,0.6868,1.2196,1.1673,1.0467
0.436,0.6509,0.2677,0.4829,1.1791,1.0601,0.9897,1.0103,1.8868,1.1587,1.7667,1.278,2.1991,2.0171,1.7191,0.7934,0.8753,0.9399,0.7221,0.9361,1.1759,1.6216,0.894,1.1096,0.7223,0.5596,0.7227,1.2933,0.5352,0.8364,0.6021,1.4521,0.8357,0.7731,1.1501,0.6989,0.7826,1.3932,1.591,1.4351,1.4595,1.3701,1.3175,1.4343,0.7913,1.2053,0.6474,0.5323
1.1177,0.7942,0.2621,1.267,1.0066,1.2703,1.1003,0.6139,1.3979,0.9005,1.6399,1.8349,1.9798,1.2522,1.4249,1.2721,1.6235,1.3488,0.9672,0.6474,1.4694,2.6811,1.1104,1.3461,0.735,0.9403,0.2621,1.3443,0.4761,0.73,0.3357,0.5805,0.9274,0.7443,0.9336,0.5933,1.0819,0.7818,1,0.8261,1.2594,0.9934,1.4739,1.2463,0.503,0.8702,0.937,0.5105
2.7146,2.5583,2.1989,1.7627,0.5357,1.2927,1.1817,0.3427,2.0482,2.5854,1.7304,1.4118,1.5456,1.8311,1.1629,1.1048,0.612,1.4712,0.6255,1.0278,1.7259,2.4699,0.4354,1.4522,0.758,0.7571,0.2712,0.9722,0.6966,0.5075,0.3759,0.3219,0.7637,0.9499,0.8553,0.7657,0.3648,1.0453,1.2317,0.5335,0.5166,0.5939,1.1296,0.8685,0.9547,1.7088,2.2364,0.3398
0.5171,0.3735,0.3735,0.3735,0.6722,0.9565,0.3735,0.9093,0.5424,1.7273,0.3735,0.9304,1.1371,0.3735,0.9264,2.0364,1.2371,1.5867,7.7385,2.2331,0.3735,2.086,0.3735,0.73,1.0632,1.1475,0.3735,0.3735,0.9776,0.5395,0.3735,1.3992,0.3735,0.3735,0.3735,0.3735,1.0195,0.9805,0.517,1.0308,1.0703,0.8551,1.3501,0.9692,0.8185,1.3855,0.3735,0.3735
0.9772,0.7736,0.2937,0.6907,0.9904,1.1818,0.6506,0.6869,0.9414,0.692,0.7981,0.708,1.1989,1.202,1.088,1.1985,0.9338,0.8196,0.914,0.752,1.0023,1.1011,1.0853,1.106,1.1652,0.9977,0.7198,2.1676,0.7438,1.2954,0.7799,1.3132,1.602,1.6357,1.235,0.9902,1.1905,1.0548,1.9979,1.0098,1.0686,0.9498,1.4102,1.2875,0.7758,0.9397,1.4034,0.4768
2.1497,2.4958,0.871,1.7585,0.8512,1.1867,0.7168,0.8302,1.5798,1.7148,3.2189,1.8458,2.2728,2.1255,1.7169,1.6144,1.1312,1.8302,1.7337,1.129,0.7972,1.6881,0.7438,1.5988,1.0003,0.8248,0.4731,1.4928,0.346,0.3746,0.4268,0.4191,0.6498,0.6548,0.6105,0.8156,0.9997,2.3483,1.6142,0.7267,0.5995,0.7083,1.7543,0.7622,0.3579,0.8806,1.3135,0.438
10.3937,9.6439,3.5483,10.793,1.4898,2.0386,1.1052,1.164,3.2436,3.1846,6.8764,4.1514,1.7292,1.6171,2.3586,1.6806,0.8656,3.3115,0.7546,1.4664,2.2792,1.1375,0.6231,1.2197,0.4995,0.577,0.3734,0.5754,0.7066,1.1344,0.8948,0.5548,0.492,0.551,0.8658,0.5935,0.4598,0.5708,0.8473,0.3741,0.4803,0.5541,2.3306,0.438,0.4634,0.7928,1.5778,0.7095
